x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
5,6.36,29.38,28,1,0,3.4,30,376.073,2.417221,2.029032081
5,6.36,27.67,26.2,1,0,3.4,30,338.539,2.417221,1.728150251
5,6.36,38.95,37.92,1,0,3.4,30,338.539,2.417221,2.490890314
5,6.36,37.22,36.14,1,0,3.4,30,370.789,2.417221,2.434436101
5,6.36,34.59,33.42,1,0,3.4,30,338.539,2.417221,2.420040211
5,6.36,32.87,31.64,1,0,3.4,30,438.339,2.417221,2.365958742
5,6.36,31.21,29.91,1,0,3.4,30,370.789,2.417221,2.38831799
5,6.36,29.94,28.58,1,0,3.4,30,376.073,2.417221,1.794256762
5,6.36,31.71,30.43,1,0,3.4,30,438.339,2.417221,1.935105846
5,6.36,36.15,35.04,1,0,3.4,30,338.539,2.417221,2.313616201
5,6.36,33.07,31.85,1,0,3.4,30,338.539,2.417221,1.466583277
5,6.36,37.02,35.93,1,0,3.4,30,376.073,2.417221,1.980446144
5,6.36,30.07,28.72,1,0,3.4,30,370.789,2.417221,1.799649679
5,6.36,39.12,38.1,1,0,3.4,30,438.339,2.417221,1.91085619
5,6.36,41.1,40.13,1,0,3.4,30,438.339,2.417221,2.014503355
5,6.36,43.64,42.72,1,0,3.4,30,438.339,2.417221,1.828167289
5,6.36,47.88,47.04,1,0,3.4,30,438.339,2.417221,1.563131348
5,6.36,36.4,35.29,1,0,3.4,30,376.073,2.417221,1.632790499
5,6.36,34,32.81,1,0,3.4,30,376.073,2.417221,1.520024885
5,6.36,31.58,30.3,1,0,3.4,30,376.073,2.417221,1.564382259
5,6.36,26.38,24.83,1,0,3.4,30,338.539,2.417221,2.304350323
5,6.36,29.12,27.72,1,0,3.4,30,376.073,2.417221,1.663720959
5,6.36,30.35,29.01,1,0,3.4,30,338.539,2.417221,1.286225458
5,6.36,32.17,30.91,1,0,3.4,30,297.2,2.417221,1.545933022
5,6.36,34.45,33.28,1,0,3.4,30,376.073,2.417221,1.080224153
5,6.36,40.92,39.94,1,0,3.4,30,438.339,2.417221,1.989046246
5,6.36,8.41,7.69,1,0,3.4,30,257.38,2.417221,2.744873354
5,6.36,27.46,25.98,1,0,3.4,30,684.935,2.417221,1.861530916
5,6.88,84.09,83,0,1,0,52,424.8,2.417221,1.493430928
5,6.88,86.67,84.8,0,1,0,52,424.8,2.417221,1.821875732
5,6.19,51.77,51.68,0,0,0.5,90,220,1.62,1.050415952
5,6.19,24.66,24.48,0,0,0.5,90,239.69,1.62,1.809784441
5,6.19,4.4,3.22,0,0,0.5,90,488.77,1.62,2.26638398
5,6.19,39.19,39.08,0,0,0.5,90,288.62,1.1,0.920548229
5,6.19,23.43,23.23,0,0,0.5,90,462.24,1.98,1.318545315
5,6.19,3.01,0.18,0,0,0.5,90,597.12,1.68,3.027718691
5,6.19,53.97,53.89,0,0,0.5,90,116.35,1.62,0.488464559
5,6.19,31.48,31.34,0,0,0.5,90,367.57,1.62,0.780607354
5,6.19,15.13,14.83,0,0,0.5,90,729.65,1.62,1.11808111
5,6.19,15.2,14.9,0,0,0.5,90,1428,1.62,1.073853285
5,6.19,14,13.68,0,0,0.5,90,270.84,1.62,1.486972639
5,6.19,13.35,13.01,0,0,0.5,90,349.85,1.62,2.181229782
5,6.19,11.91,11.53,0,0,0.5,90,221.78,1.88,2.296216815
5,6.19,10.3,9.85,0,0,0.5,90,663.31,1.63,2.008044346
5,6.19,12.43,12.06,0,0,0.5,90,333.85,1.88,1.56258087
5,6.19,4.57,3.45,0,0,0.5,90,281.61,1.68,2.175238499
5,6.19,26.59,26.42,0,0,0.5,90,215.54,1.62,1.657022129
5,6.19,26.59,26.42,0,0,0.5,90,215.54,1.62,2.007207436
5,6.19,26.59,26.42,0,0,0.5,90,215.54,1.62,2.048920815
5,6.19,26.59,26.42,0,0,0.5,90,215.54,1.62,2.018450825
5,6.19,26.59,26.42,0,0,0.5,90,215.54,1.62,1.659591959
5,6.19,63.23,63.16,0,0,0.5,90,271.441,2.417221,1.37379913
5,6.19,70.99,70.93,0,0,0.5,90,190.14,1.62,-0.045701245
5,6.19,27.31,27.15,0,0,0.5,90,370.789,1.96,1.544992629
5,6.19,32.02,31.88,0,0,0.5,90,622.859,1.75,1.739637221
5,6.19,32.02,31.88,0,0,0.5,90,622.859,1.75,1.737138919
5,6.19,45.57,45.47,0,0,0.5,90,714,1.1,-0.151962038
5,5.8,18.89,12.8,0,1,8,48,659.6,2.417221,-0.319982013
5,5.8,51.29,49.33,0,1,8,48,200,2.417221,0.460038199
5,5.8,31.23,29.71,0,1,8,48,338.6,2.417221,-0.4652915
5,5.8,32.74,29.58,0,1,8,48,338.6,2.417221,0.093946739
5,5.8,47.59,45.47,0,1,8,48,338.6,2.417221,0.02221437
5,6.76,9.6,2.48,1,0,2,25,659.6,2.417221,3.450128559
5,6.76,4.93,0,1,0,2,25,659.6,2.417221,2.887139384
5,6.76,7.68,4.93,1,0,2,25,659.6,2.417221,1.853984118
5,6.06,38.43,38.22,0,0,4,46,684.935,2.417221,-0.119366978
5,6.06,52.06,51.91,0,0,4,46,684.935,2.417221,0.161049056
5,6.06,42.36,42.17,0,0,4,46,338.539,2.417221,-0.399198479
5,6.06,7.84,6.74,0,0,4,46,345.419,2.417221,1.644260397
5,6.06,52.41,52.26,0,0,4,46,274.98,2.417221,-0.053683378
5,6.06,27.5,27.21,0,0,4,46,370.789,2.417221,0.550679154
5,6.06,6.82,0.99,0,0,4,46,345.419,2.417221,2.257602606
5,6.06,14.24,12.79,0,0,4,46,345.419,2.417221,0.802577868
5,6.06,34.71,34.48,0,0,4,46,338.539,2.417221,0.223122369
5,6.06,72.97,71.7,0,0,4,46,345.419,2.417221,0.774095176
5,6.06,29.83,29.56,0,0,4,46,338.539,2.417221,0.009691282
5,6.06,35.57,35.34,0,0,4,46,207.469,2.417221,1.945490341
5,6.06,41.93,41.74,0,0,4,46,345.419,2.417221,1.285335708
5,6.06,26.88,23.2,0,0,4,46,379.32,2.417221,0.324141602
5,6.06,35.36,32.65,0,0,4,46,345.419,2.417221,0.114313448
5,6.06,12.07,3.67,0,0,4,46,345.419,2.417221,3.14594871
5,6.06,54.82,54.67,0,0,4,46,684.935,2.417221,-0.345901121
5,6.06,4.04,0,0,0,4,46,345.419,2.417221,2.822501019
5,6.06,10.84,10.08,0,0,4,46,207.469,2.417221,1.748616381
5,6.06,67.5,67.38,0,0,4,46,370.789,2.417221,0.695505183
5,6.06,78.09,77.98,0,0,4,46,390.18,1.16,0.076514558
5,6.06,64.95,64.83,0,0,4,46,370.789,0.76,-0.505885098
5,6.06,23.31,22.96,0,0,4,46,370.789,2.417221,0.759533615
5,6.06,30.97,30.71,0,0,4,46,338.539,2.417221,1.173170236
5,6.06,39.14,38.94,0,0,4,46,684.935,2.417221,-1.80558586
5,6.06,17.03,16.55,0,0,4,46,684.935,2.417221,0.702217943
5,6.06,37.87,37.66,0,0,4,46,271.441,2.417221,0.360909095
5,6.06,64.8,64.68,0,0,4,46,370.789,2.417221,0.256404404
5,6.06,6.04,0,0,0,4,46,345.419,2.417221,2.148826107
5,6.06,49.08,48.92,0,0,4,46,684.935,2.417221,-0.156870036
5,6.06,38.22,38.01,0,0,4,46,338.539,2.417221,0.111460281
5,5.77,24.43,24.25,0,0,2,90,271.441,2.417221,0.299310911
5,5.77,23.57,23.38,0,0,2,90,271.441,2.417221,2.25427908
5,5.77,15.29,14.99,0,0,2,90,345.419,2.417221,1.750772661
5,5.77,24.56,24.37,0,0,2,90,338.539,2.417221,0.914529275
5,5.77,6.77,6.07,0,0,2,90,271.441,2.417221,3.016589063
5,6.19,21.92,21.55,0,0,4,55,271.441,2.417221,2.045944638
5,6.19,17.17,14.38,0,0,4,55,271.441,2.417221,3.312442595
5,6.19,18.31,14.97,0,0,4,55,345.419,2.417221,2.097938224
5,6.19,31.19,29.35,0,0,4,55,338.539,2.417221,1.089884293
5,6.19,24.47,22.08,0,0,4,55,338.539,2.417221,1.146051755
5,6.19,21.12,18.3,0,0,4,55,345.419,2.417221,2.008238058
5,6.19,21.12,18.3,0,0,4,55,345.419,2.417221,1.854115315
5,6.19,36.47,34.91,0,0,4,55,345.419,2.417221,0.440672616
5,6.19,30.11,28.2,0,0,4,55,359.23,2.417221,0.714599458
5,6.19,51.98,50.92,0,0,4,55,345.419,2.417221,0.908058535
5,6.19,7.58,6.44,0,0,4,55,271.441,2.417221,3.269888247
5,6.6,70.49,68.74,0,1,0,39,424.8,2.417221,-0.804103023
5,6.6,20.02,16.09,0,1,0,39,424.8,2.417221,2.808485769
5,5.99,14.66,1.67,0,0,14.5,30,550,2.892,1.349930286
5,5.99,19.52,8.72,0,0,14.5,30,370.789,0.32,0.458591167
5,5.99,29.6,25.81,0,0,14.5,30,234.8825426,3.091,0.843382611
5,5.99,17.42,4.53,0,0,14.5,30,367.53,2.04,1.464047218
5,5.99,36.97,32.56,0,0,14.5,30,297.71,3.182,0.149913333
5,5.99,16.72,4.34,0,0,14.5,30,308.6450892,2.84,1.399865477
5,5.99,17.79,10.31,0,0,14.5,30,308.6450892,5.031,2.150416903
5,5.99,29.9,25.91,0,0,14.5,30,545.66,0.32,-0.136533599
5,5.99,32.7,29.09,0,0,14.5,30,355.81,1.04,0.173415748
5,5.99,28.5,22.5,0,0,14.5,30,445.983055,0.32,-0.092651765
5,5.99,23.99,19.11,0,0,14.5,30,370.789,3.292,-0.135919128
5,5.99,24,19.12,0,0,14.5,30,370.789,3.292,0.124472404
5,5.99,26.34,20.37,0,0,14.5,30,271.441,1,1.117396191
5,5.99,54.74,52.76,0,0,14.5,30,338.539,2.71,-0.312726035
5,5.99,48.96,45.98,0,0,14.5,30,267.49,2.834,1.036791243
5,5.99,48.18,44.88,0,0,14.5,30,308.6450892,1.76,0.060490281
5,5.99,26.82,22.57,0,0,14.5,30,235,3.220357143,-0.14542371
5,5.99,33.19,29.85,0,0,14.5,30,361.167702,4.245,0.486470853
5,5.99,30.03,26.3,0,0,14.5,30,160.58,3.347,1.444517854
5,5.99,64.96,62.56,0,0,14.5,30,438.339,2.417221,-0.746701386
5,5.99,72.19,70.04,0,0,14.5,30,450.28,1.52,-0.466057595
5,5.99,23.37,18.32,0,0,14.5,30,308.6450892,5.759,1.783223108
5,5.99,20.91,13.58,0,0,14.5,30,405.1888981,1.64,0.361385589
5,5.99,18.59,9.49,0,0,14.5,30,271.441,2.44,0.748656163
5,5.99,20.79,14.9,0,0,14.5,30,245.06,5.606,1.991897169
5,5.99,20.82,14.95,0,0,14.5,30,271.9,6.091,1.751307558
5,5.99,15.67,0.75,0,0,14.5,30,308.6450892,3.04,1.980811889
5,5.99,37.92,35.04,0,0,14.5,30,308.6450892,2.417221,-0.670672642
5,5.99,39.45,36.69,0,0,14.5,30,270.19,3.014,1.110225047
5,5.99,14.5,0.36,0,0,14.5,30,468.18,2.845,1.691137175
5,5.99,22.82,14.68,0,0,14.5,30,445.983055,0.32,0.768672087
5,5.99,22.11,13.67,0,0,14.5,30,445.983055,1.2,0.58978352
5,5.99,17.39,9.6,0,0,14.5,30,337,2.884,0.521807442
5,5.99,103.9,102.89,0,0,14.5,30,338.539,2.417221,-1.600834373
5,5.99,44.58,42.16,0,0,14.5,30,370.789,2.417221,1.14061707
5,5.99,25.86,21.41,0,0,14.5,30,316.02,3.549,0.888640969
5,5.99,23.29,18.23,0,0,14.5,30,301,4.852,1.52915981
5,5.99,25.94,21.51,0,0,14.5,30,297.07,3.35,0.596607502
5,5.99,31.53,28,0,0,14.5,30,234.8825426,2.804,0.232176497
5,5.99,29.89,26.14,0,0,14.5,30,277.98,3.267,-0.141344804
5,5.99,29.73,25.95,0,0,14.5,30,277.98,3.28,0.453968351
5,5.99,35.23,32.11,0,0,14.5,30,740.05,0.32,-1.08862881
5,5.99,16.97,8.56,0,0,14.5,30,445.983055,2.45,0.821450741
5,5.99,18.86,11.07,0,0,14.5,30,445.983055,0.76,1.136339908
5,5.99,24.08,19.22,0,0,14.5,30,316.46,2.169,0.79614571
5,5.99,31.47,27.94,0,0,14.5,30,255,0.32,-0.640997547
5,5.99,16.53,6,0,0,14.5,30,405.1888981,1.939,1.081442442
5,5.99,21.11,15.34,0,0,14.5,30,315.06,2.574,0.360952857
5,5.99,15.18,4.5,0,0,14.5,30,349.43,3.278,1.405959349
5,5.99,20.48,14.46,0,0,14.5,30,308.6450892,4.659,0.886209136
5,5.99,24.99,20.35,0,0,14.5,30,308.71,3.317,0.636625875
5,5.99,22.17,16.77,0,0,14.5,30,294.247,5.345,1.283600848
5,5.99,27.64,23.4,0,0,14.5,30,1222.52,0.0368,-1.306937313
5,5.99,37.05,34.1,0,0,14.5,30,229.787,3.969,0.371132779
5,5.99,24.54,19.8,0,0,14.5,30,270.19,5.602,1.848011063
5,5.99,28.56,24.61,0,0,14.5,30,405.1888981,3.583,1.481307039
5,5.99,33.68,30.4,0,0,14.5,30,370.789,3.508,0.979523311
5,5.99,26.04,19.28,0,0,14.5,30,445.983055,0.32,0.937670033
5,5.99,20.28,14.17,0,0,14.5,30,361.167702,3.253,1.391222034
5,5.99,17.75,10.24,0,0,14.5,30,308.6450892,2.36,0.947160137
5,5.99,71.75,69.59,0,0,14.5,30,425.34,2.417221,-1.174920534
5,5.99,26.68,22.4,0,0,14.5,30,234.8825426,5.396,1.921267739
5,5.99,67.62,65.32,0,0,14.5,30,271.441,2.417221,-1.359837498
5,5.99,30.04,26.31,0,0,14.5,30,361.167702,4.234,0.473393494
5,5.99,59.13,56.48,0,0,14.5,30,445.983055,2.417221,-1.343248575
5,5.99,59.6,56.97,0,0,14.5,30,327.44,2.417221,-1.616415025
5,5.99,48.64,46.43,0,0,14.5,30,622.859,2.417221,-0.386808793
5,5.99,63.23,61.54,0,0,14.5,30,349.54,2.417221,-0.869826972
5,5.99,62.07,60.35,0,0,14.5,30,376.073,2.417221,-0.992333098
5,5.99,36.79,32.36,0,0,14.5,30,684.935,2.417221,-0.507246148
5,5.99,74.69,72.62,0,0,14.5,30,405.1888981,2.458,-0.862056282
5,5.99,22.73,14.5,0,0,14.5,30,821.6894831,2.417221,-0.693921089
5,5.99,33.11,28.37,0,0,14.5,30,445.983055,2.596,0.648452688
5,5.99,52.2,49.18,0,0,14.5,30,269.14,2.417221,-0.455602206
5,5.99,58.61,55.93,0,0,14.5,30,285.93,3.344,0.006463485
5,5.99,41.69,38.04,0,0,14.5,30,280.86,3.174,0.785696237
5,5.99,20.42,14.37,0,0,14.5,30,270.19,4.218,1.888575131
5,5.99,22.84,17.65,0,0,14.5,30,376.073,3.396,0.326191108
5,5.99,41.32,38.7,0,0,14.5,30,445.983055,0.366476868,-0.368275014
5,5.99,36.11,31.59,0,0,14.5,30,508.08,1.295,0.203831123
5,5.99,36.29,31.8,0,0,14.5,30,271.441,2.483,0.355694551
5,5.99,36.55,32.13,0,0,14.5,30,271.441,2.417221,0.685400222
5,5.99,17.3,4.3,0,0,14.5,30,370.789,2.417221,1.055459812
5,5.99,17.3,4.3,0,0,14.5,30,370.789,2.417221,1.055062662
5,5.99,17.3,4.3,0,0,14.5,30,370.789,2.417221,0.914241098
5,5.99,17.3,4.3,0,0,14.5,30,370.789,2.417221,1.196041449
5,5.99,19.17,8.03,0,0,14.5,30,455.3753976,1.198,0.888431178
5,5.99,32.8,29.42,0,0,14.5,30,405.1888981,1.99,-0.052497233
5,5.99,29.65,25.11,0,0,14.5,30,229.787,0.96,-0.730058424
5,5.99,44.54,40.96,0,0,14.5,30,390.18,1.16,-1.236969599
5,5.99,42.26,39.7,0,0,14.5,30,508.83,2.417221,-0.65897598
5,5.99,56.48,54.58,0,0,14.5,30,370.789,0.76,-2.603459431
5,5.99,83.59,81.74,0,0,14.5,30,271.441,2.417221,-0.734085954
5,5.99,15.2,0,0,0,14.5,30,401.37,2.467,1.316005335
5,5.99,15.94,1.57,0,0,14.5,30,379.43,2.073,1.093847035
5,5.99,18.49,11.47,0,0,14.5,30,308.6450892,4.326,1.801608452
5,5.99,35.86,32.8,0,0,14.5,30,370.789,2.476,0.251516611
5,5.99,31.06,26.91,0,0,14.5,30,294.247,1,0.771917862
5,5.99,34.99,30.33,0,0,14.5,30,308.6450892,2.298,0.888503803
5,5.99,31.93,26.71,0,0,14.5,30,271.441,1.348,0.313822701
5,5.99,30.37,24.82,0,0,14.5,30,445.983055,0.862,0.337170473
5,5.99,42.34,38.55,0,0,14.5,30,440.54,2.417221,0.022993138
5,5.99,40.61,36.64,0,0,14.5,30,338.539,4.455,0.060493052
5,5.99,40.36,37.67,0,0,14.5,30,229.787,3.471,0.722231531
5,5.99,36.11,33.07,0,0,14.5,30,370.789,1.8,0.754120755
5,5.99,50.39,47.25,0,0,14.5,30,996.43,2.417221,-1.646555095
5,5.99,34.34,31.13,0,0,14.5,30,308.6450892,2.509,-0.878837816
5,5.99,16.32,6.42,0,0,14.5,30,308.6450892,3.08,1.613335089
5,5.99,14.73,2.6,0,0,14.5,30,298.68,2.966,1.454664668
5,6.22,17.92,17.59,0,0,0,90,207.469,2.417221,3.053098373
5,6.54,17.37,17.03,0,0,0,90,208.71,3.56,3.338300891
5,6.54,27.21,27,0,0,0,90,205.78,3.4,2.251950409
5,6.54,18.52,18.2,0,0,0,90,192.05,3.2,4.044111295
5,6.54,18.79,18.48,0,0,0,90,207.469,3.92,2.774847505
5,6.54,3.53,0.95,0,0,0,90,348.69,3.08,4.746974624
5,6.54,22.5,22.24,0,0,0,90,345.419,2.417221,2.696220283
5,6.54,11.67,11.16,0,0,0,90,207.469,2.417221,3.502528089
5,6.54,26.11,25.88,0,0,0,90,191.14,2.417221,2.128875323
5,6.54,6.56,5.61,0,0,0,90,362.38,2.417221,2.423288556
5,6.54,13.47,13.03,0,0,0,90,193.67,3.32,3.975526105
5,6.54,24.1,23.85,0,0,0,90,207.469,2.417221,3.951433193
5,6.93,41.88,41.71,1,0,3.8,70,391.91,1.62,3.04765589
5,6.93,43.23,43.06,1,0,3.8,70,133.11,1.62,3.071327674
5,6.93,52.68,52.53,1,0,3.8,70,271.06,1.62,2.533639455
5,6.93,52.53,52.39,1,0,3.8,70,517.06,1.26,2.352865834
5,6.93,41.86,41.68,1,0,3.8,70,415.27,1.62,2.986129419
5,6.93,41.03,40.85,1,0,3.8,70,449.64,1.62,2.915411544
5,6.93,24.57,24.27,1,0,3.8,70,239.69,1.62,3.882585385
5,6.93,71,70.9,1,0,3.8,70,190,1.62,2.989900432
5,6.93,20.26,19.9,1,0,3.8,70,488.77,1.62,3.053691497
5,6.93,20.26,19.9,1,0,3.8,70,488.77,1.62,3.152748138
5,6.93,10.72,3.85,1,0,3.8,70,376.073,1.1,3.170916505
5,6.93,61.71,61.15,1,0,3.8,70,338.539,2.417221,2.478671315
5,6.93,67.52,66.89,1,0,3.8,70,304.08,2.417221,2.411633646
5,6.93,50.99,50.71,1,0,3.8,70,331.21,2.417221,3.44755633
5,6.93,71.39,71.28,1,0,3.8,70,376.073,2.417221,2.507383874
5,6.93,53.6,53.46,1,0,3.8,70,391.01,2.417221,2.844756549
5,6.93,69.38,68.22,1,0,3.8,70,597.12,2.417221,1.780649146
5,6.93,78.41,78.32,1,0,3.8,70,477.652,2.417221,2.839643804
5,6.93,79.25,79.16,1,0,3.8,70,597.12,2.19,2.524048555
5,6.93,35.49,35.28,1,0,3.8,70,513.7,2.417221,2.597357903
5,6.93,15.23,8.65,1,0,3.8,70,288.62,1.1,2.737493088
5,6.93,3.85,0.15,1,0,3.8,70,462.24,1.98,3.197424835
5,6.93,20.8,20.44,1,0,3.8,70,295.01,1.62,3.089700445
5,6.93,20.34,19.97,1,0,3.8,70,597.12,1.68,3.381347006
5,6.93,58.8,58.68,1,0,3.8,70,271.441,2.24,3.250070861
5,6.93,35.52,35.31,1,0,3.8,70,274.5,1.62,3.438916499
5,6.93,76.97,76.87,1,0,3.8,70,198.74,2.417221,2.32253356
5,6.93,43.94,43.77,1,0,3.8,70,116.35,1.62,3.467052159
5,6.93,45.58,45.42,1,0,3.8,70,126.4,2.417221,2.931321413
5,6.93,39.85,39.66,1,0,3.8,70,284.79,1.57,3.091505386
5,6.93,39.51,39.32,1,0,3.8,70,367.57,1.62,2.994894647
5,6.93,9.96,9.19,1,0,3.8,70,729.65,1.62,2.827497669
5,6.93,10.97,10.27,1,0,3.8,70,338.539,1.62,2.687800813
5,6.93,9.64,8.84,1,0,3.8,70,1428,1.62,2.845419747
5,6.93,11.07,10.38,1,0,3.8,70,270.84,1.62,3.023882367
5,6.93,12.82,12.23,1,0,3.8,70,349.85,1.62,3.393508256
5,6.93,14.34,13.81,1,0,3.8,70,221.78,1.88,3.217982331
5,6.93,18.33,17.92,1,0,3.8,70,663.31,1.63,2.609224427
5,6.93,22.68,22.36,1,0,3.8,70,333.85,1.88,2.221413353
5,6.93,79.81,79.71,1,0,3.8,70,641.557,1.62,2.725580466
5,6.93,30.49,30.25,1,0,3.8,70,281.61,1.68,2.648586907
5,6.93,54.15,54.01,1,0,3.8,70,370.789,1.62,2.33996501
5,6.93,27.93,27.67,1,0,3.8,70,370.789,1.78,4.398827444
5,6.93,24.82,24.52,1,0,3.8,70,215.54,1.62,3.96478031
5,6.93,3.88,0,1,0,3.8,70,477.652,2.07,4.893192616
5,6.93,94.64,94.56,1,0,3.8,70,169.72,1.62,2.494843216
5,6.93,48.39,48.24,1,0,3.8,70,712.822,1.62,1.931165893
5,6.93,44.35,39.69,1,0,3.8,70,684.935,1.1,1.568243199
5,6.93,74.26,74.16,1,0,3.8,70,248.62,1.62,3.116898181
5,6.93,72.2,72.09,1,0,3.8,70,306.3,1.62,2.628966623
5,6.93,117.08,117.02,1,0,3.8,70,338.539,2.417221,2.40872658
5,6.93,30.81,30.56,1,0,3.8,70,209.87,1.62,3.593532936
5,6.93,30.86,30.62,1,0,3.8,70,425.3,1.62,3.291870283
5,6.93,73,72.9,1,0,3.8,70,895.36,0.004,2.228983891
5,6.93,83.45,83.37,1,0,3.8,70,1315.92,1.62,2.121953712
5,6.93,87.87,87.78,1,0,3.8,70,259.9,1.62,2.233358409
5,6.93,34.32,33.94,1,0,3.8,70,684.935,1.61,2.626113578
5,6.93,68.16,68.05,1,0,3.8,70,338.539,2.417221,2.133816874
5,6.93,71.33,71.23,1,0,3.8,70,582.9,1.62,1.942168358
5,6.93,76.05,75.96,1,0,3.8,70,1249.86,1.62,2.176402638
5,6.93,77.43,77.34,1,0,3.8,70,594.47,1.62,2.650180606
5,6.93,74.14,74.04,1,0,3.8,70,873.1,1.62,2.343825463
5,6.93,58.65,58.52,1,0,3.8,70,190.14,1.62,2.488463317
5,6.93,32.78,28.66,1,0,3.8,70,271.441,1.2,3.222192776
5,6.93,14.69,14.18,1,0,3.8,70,671.77,1.62,3.052804227
5,6.93,8.5,7.58,1,0,3.8,70,370.789,1.62,4.178573862
5,6.93,9.31,8.48,1,0,3.8,70,370.789,1.99,4.445753448
5,6.93,63.15,63.03,1,0,3.8,70,1020.62,1.62,2.294308583
5,6.93,24.23,23.92,1,0,3.8,70,267.71,1.62,4.154816837
5,6.93,47.57,47.41,1,0,3.8,70,400.62,1.26,3.081425552
5,6.93,77.42,77.32,1,0,3.8,70,155.11,1.62,2.919816126
5,6.93,18.51,12.15,1,0,3.8,70,714,1.1,2.884641929
5,6.93,18.41,12.04,1,0,3.8,70,714,1.1,2.708757587
5,6.93,17.47,11.03,1,0,3.8,70,376.073,1.1,3.089087202
5,6.93,34.09,33.87,1,0,3.8,70,453.98,1.62,2.823659313
5,6.93,75.17,75.07,1,0,3.8,70,659.81,1.62,2.123912047
5,6.1,29.2,26.75,0,1,0,47,338.6,2.417221,-0.497376536
5,6.69,4.38,0,0,0,3.7,63,274.5,2.417221,4.199044508
5,7.01,6.96,0,1,0,5.2,14,513.703,2.417221,4.491859198
5,7.01,41.97,40.23,1,0,5.2,14,338.539,0.72,3.213842034
5,7.01,19.95,15.97,1,0,5.2,14,457.06,3.179,3.675666032
5,7.01,8.18,0,1,0,5.2,14,712.822,2.417221,3.939564981
5,7.01,14.33,7.88,1,0,5.2,14,311.75,2.48,3.331730232
5,7.01,28.78,26.52,1,0,5.2,14,513.703,2.417221,-0.302379101
5,7.28,69.27,69.21,0,0,0,90,271.441,2.417221,3.723525749
5,7.28,144.93,144.9,0,0,0,90,234.8825426,3.091,3.154625763
5,7.28,137.28,137.25,0,0,0,90,308.6450892,1.84,3.305738806
5,7.28,135.26,135.22,0,0,0,90,367.53,2.04,3.320907303
5,7.28,87.99,87.94,0,0,0,90,271.441,2.417221,2.800864824
5,7.28,131.95,131.92,0,0,0,90,308.6450892,2.84,3.276766633
5,7.28,34.99,34.86,0,0,0,90,370.789,2.417221,3.74204497
5,7.28,154.29,154.26,0,0,0,90,308.6450892,5.031,2.294025645
5,7.28,144.16,144.13,0,0,0,90,445.983055,0.32,0.507373033
5,7.28,89.74,89.69,0,0,0,90,345.419,2.417221,2.631934354
5,7.28,137.47,137.44,0,0,0,90,308.6450892,3.324,3.420434634
5,7.28,150.12,150.09,0,0,0,90,308.6450892,4.467,2.869458553
5,7.28,157.97,157.94,0,0,0,90,271.441,1,1.872027639
5,7.28,190.08,190.05,0,0,0,90,338.539,2.71,0.92094865
5,7.28,172.47,172.45,0,0,0,90,376.073,3.068,2.533352105
5,7.28,161.26,161.23,0,0,0,90,308.6450892,5.759,2.989542675
5,7.28,19.97,19.74,0,0,0,90,271.441,2.417221,3.769739688
5,7.28,128.1,128.06,0,0,0,90,271.441,2.44,3.575292819
5,7.28,21.98,21.78,0,0,0,90,345.419,2.417221,2.896528496
5,7.28,157.49,157.46,0,0,0,90,271.9,6.091,3.613312774
5,7.28,126.36,126.33,0,0,0,90,445.983055,0.21,0.963944915
5,7.28,135.92,135.88,0,0,0,90,308.6450892,3.04,3.420222583
5,7.28,121.83,121.8,0,0,0,90,308.6450892,2.417221,2.559032008
5,7.28,63.06,62.98,0,0,0,90,345.419,2.417221,3.081792863
5,7.28,146.92,146.89,0,0,0,90,270.19,3.014,3.102425872
5,7.28,148.1,148.07,0,0,0,90,445.983055,0.32,0.545346023
5,7.28,122.65,122.61,0,0,0,90,445.983055,1.2,1.487306112
5,7.28,136.32,136.29,0,0,0,90,337,2.884,1.676669825
5,7.28,68.72,68.66,0,0,0,90,338.539,2.417221,2.125528656
5,7.28,156.03,156,0,0,0,90,234.8825426,3.134,3.083289068
5,7.28,54.34,54.25,0,0,0,90,345.419,2.417221,3.246137182
5,7.28,167.3,167.27,0,0,0,90,316.02,3.549,3.272986961
5,7.28,11.43,11.03,0,0,0,90,379.32,2.417221,3.452846985
5,7.28,164.39,164.36,0,0,0,90,301,4.852,2.97715627
5,7.28,153.07,153.04,0,0,0,90,445.983055,0.76,0.961723806
5,7.28,148.73,148.7,0,0,0,90,405.1888981,1.939,0.746971299
5,7.28,159.16,159.13,0,0,0,90,315.06,2.574,1.274617892
5,7.28,151.73,151.7,0,0,0,90,349.43,3.278,3.671528955
5,7.28,161.59,161.56,0,0,0,90,308.6450892,4.659,2.217941621
5,7.28,161.02,160.99,0,0,0,90,405.1888981,3.421,2.790412026
5,7.28,163.99,163.96,0,0,0,90,294.247,5.345,2.542563722
5,7.28,160.88,160.85,0,0,0,90,270.19,5.602,2.894474057
5,7.28,148.5,148.47,0,0,0,90,445.983055,0.32,0.477232067
5,7.28,143.15,143.12,0,0,0,90,361.167702,3.253,2.280962299
5,7.28,132.12,132.08,0,0,0,90,308.6450892,2.36,3.444412982
5,7.28,157.44,157.41,0,0,0,90,234.8825426,5.396,3.080223649
5,7.28,3.71,2.19,0,0,0,90,684.935,2.417221,5.032063247
5,7.28,27.12,26.96,0,0,0,90,345.419,2.417221,3.287236008
5,7.28,17.58,17.32,0,0,0,90,345.419,2.417221,2.743127005
